city,state,latitude,longitude
HENRIEVILLE,UT,37.563891,-112.001906
HERRIMAN,UT,40.491819,-112.02043
HIDEOUT,UT,40.645965,-111.405842
HIGHLAND,UT,40.427541,-111.795612
HILDALE,UT,37.015423,-112.999846
HINCKLEY,UT,39.333595,-112.673482
HOBBLE CREEK,UT,40.19172,-111.496707
HOLDEN,UT,39.100095,-112.270413
HOLLADAY,UT,40.659924,-111.822697
HONEYVILLE,UT,41.636119,-112.085745
HOOPER,UT,41.162582,-112.34196
HOWELL,UT,41.778746,-112.448024
HOYTSVILLE,UT,40.875766,-111.384734
HUNTINGTON,UT,39.330116,-110.96281
HUNTSVILLE,UT,41.259856,-111.779994
HURRICANE,UT,37.148473,-113.358862
HYDE PARK,UT,41.801084,-111.809887
HYRUM,UT,41.632797,-111.845514
INDEPENDENCE,UT,40.410836,-111.295708
INTERLAKEN,UT,40.541184,-111.475348
IVINS,UT,37.173803,-113.68083
JENSEN,UT,40.369529,-109.355572
JOSEPH,UT,38.624845,-112.219824
JUNCTION,UT,38.236148,-112.224615
KAMAS,UT,40.649996,-111.273422
KANAB,UT,37.025996,-112.523724
KANARRAVILLE,UT,37.537972,-113.181043
KANOSH,UT,38.801392,-112.437432
KAYSVILLE,UT,41.029342,-111.945074
KEARNS,UT,40.651944,-112.00939
KENILWORTH,UT,39.680325,-110.814539
KINGSTON,UT,38.206668,-112.179266
KOOSHAREM,UT,38.514675,-111.881281
LA SAL,UT,38.301147,-109.265651
LA VERKIN,UT,37.231529,-113.250555
LAKE POINT,UT,40.683365,-112.265574
LAKE SHORE,UT,40.129442,-111.736181
LAKETOWN,UT,41.82932,-111.332682
LAPOINT,UT,40.404217,-109.796978
LAYTON,UT,41.077423,-111.960727
LEAMINGTON,UT,39.531311,-112.285226
LEEDS,UT,37.237186,-113.34707
LEHI,UT,40.41708,-111.871147
LEVAN,UT,39.556156,-111.860579
LEWISTON,UT,41.968452,-111.885815
LIBERTY,UT,41.342536,-111.86488
LINDON,UT,40.341998,-111.717267
LOA,UT,38.403759,-111.645137
LOGAN,UT,41.740256,-111.841764
LYMAN,UT,38.396627,-111.589338
LYNNDYL,UT,39.508585,-112.393444
MAESER,UT,40.471838,-109.57862
MAGNA,UT,40.759538,-112.18273
MANILA,UT,40.992158,-109.721033
MANTI,UT,39.26647,-111.635327
MANTUA,UT,41.497983,-111.935739
MAPLETON,UT,40.118757,-111.574246
MARION,UT,40.681022,-111.277319
MARRIOTT-SLATERVILLE,UT,41.261051,-112.036252
MARYSVALE,UT,38.436649,-112.261968
MAYFIELD,UT,39.119309,-111.70804
MEADOW,UT,38.886223,-112.407142
MENDON,UT,41.711538,-111.977537
MEXICAN HAT,UT,37.174258,-109.883578
MIDVALE,UT,40.614723,-111.892822
MIDWAY,UT,40.520214,-111.475523
MILFORD,UT,38.394503,-113.012265
MILLCREEK,UT,40.689017,-111.829559
MILLVILLE,UT,41.685103,-111.821142
MINERSVILLE,UT,38.248011,-112.978989
MOAB,UT,38.570083,-109.547811
MODENA,UT,37.794712,-113.92746
MONA,UT,39.811804,-111.841529
MONROE,UT,38.623009,-112.119612
MONTEZUMA CREEK,UT,37.251651,-109.289559
MONTICELLO,UT,37.868534,-109.3362
MORGAN,UT,41.041733,-111.680545
MORONI,UT,39.527028,-111.583067
MOUNT PLEASANT,UT,39.540744,-111.455865
MOUNTAIN GREEN,UT,41.147673,-111.787635
MURRAY,UT,40.650654,-111.886568
MYTON,UT,40.193265,-110.062512
NAPLES,UT,40.431749,-109.491273
NAVAJO MOUNTAIN,UT,37.047029,-110.789935
NEOLA,UT,40.434806,-110.03082
NEPHI,UT,39.704759,-111.833365
NEW HARMONY,UT,37.480044,-113.309252
NEWCASTLE,UT,37.662854,-113.564366
NEWTON,UT,41.86116,-111.990752
NIBLEY,UT,41.673014,-111.846847
NORTH LOGAN,UT,41.775541,-111.806654
NORTH OGDEN,UT,41.314613,-111.959686
NORTH SALT LAKE,UT,40.847116,-111.91878
OAK CITY,UT,39.374738,-112.338342
OAKLEY,UT,40.740521,-111.274099
OASIS,UT,39.292306,-112.628951
OGDEN,UT,41.228391,-111.968147
OLJATO-MONUMENT VALLEY,UT,37.030747,-110.251094
OPHIR,UT,40.370055,-112.255963
ORANGEVILLE,UT,39.230824,-111.059173
ORDERVILLE,UT,37.251576,-112.657118
OREM,UT,40.298067,-111.699463
PALMYRA,UT,40.134176,-111.693049
PANGUITCH,UT,37.822854,-112.434169
PARADISE,UT,41.568176,-111.833349
PARAGONAH,UT,37.885379,-112.771089
PARK CITY,UT,40.657328,-111.493756
PAROWAN,UT,37.832697,-112.830382
PAYSON,UT,40.035882,-111.738805
PEOA,UT,40.732573,-111.329403
PERRY,UT,41.464517,-112.040541
PETER,UT,41.777428,-112.000644
PINE VALLEY,UT,37.390369,-113.506033
PLAIN CITY,UT,41.306699,-112.094297
PLEASANT GROVE,UT,40.371497,-111.741281
PLEASANT VIEW,UT,41.32489,-112.001038
PLYMOUTH,UT,41.873587,-112.146778
PORTAGE,UT,41.975633,-112.24051
PRICE,UT,39.604001,-110.800352
PROVIDENCE,UT,41.703521,-111.813358
PROVO,UT,40.245312,-111.645057
RANDLETT,UT,40.226748,-109.83081
RANDOLPH,UT,41.665525,-111.184633
REDMOND,UT,39.00526,-111.867242
RICHFIELD,UT,38.761317,-112.092855
RICHMOND,UT,41.923065,-111.807823
RIVER HEIGHTS,UT,41.722128,-111.819122
RIVERDALE,UT,41.173136,-112.002256
RIVERSIDE,UT,41.810587,-112.140315
RIVERTON,UT,40.517634,-111.963515
ROCKVILLE,UT,37.147817,-113.05479
ROCKY RIDGE,UT,39.919747,-111.825747
ROOSEVELT,UT,40.287727,-109.987983
ROY,UT,41.17146,-112.048476
RUSH VALLEY,UT,40.361285,-112.450643
SALEM,UT,40.055295,-111.667365
SALINA,UT,38.938839,-111.865209
SALT LAKE CITY,UT,40.776928,-111.930991
SAMAK,UT,40.638907,-111.2413
SANDY,UT,40.571714,-111.84987
SANTA CLARA,UT,37.131398,-113.656646
SANTAQUIN,UT,39.969893,-111.794431
SARATOGA SPRINGS,UT,40.344608,-111.915893
SCIPIO,UT,39.24908,-112.104411
SCOFIELD,UT,39.719827,-111.16226
SIGURD,UT,38.86622,-111.963141
SILVER SUMMIT,UT,40.748926,-111.513907
SMITHFIELD,UT,41.835466,-111.82752
SNOWVILLE,UT,41.972822,-112.716407
SNYDERVILLE,UT,40.704118,-111.543375
SOUTH JORDAN,UT,40.555007,-111.992337
SOUTH OGDEN,UT,41.172227,-111.957693
SOUTH SALT LAKE,UT,40.705649,-111.898617
SOUTH WEBER,UT,41.134674,-111.941625
SOUTH WILLARD,UT,41.362304,-112.041981
SPANISH FORK,UT,40.113143,-111.642906
SPANISH VALLEY,UT,38.474263,-109.420972
SPRING CITY,UT,39.479828,-111.491756
SPRING GLEN,UT,39.65601,-110.846081
SPRING LAKE,UT,40.008534,-111.750636
SPRINGDALE,UT,37.181673,-113.005007
SPRINGVILLE,UT,40.164273,-111.619525
ST. GEORGE,UT,37.077006,-113.576534
STANSBURY PARK,UT,40.633963,-112.306374
STERLING,UT,39.193321,-111.690405
STOCKTON,UT,40.444132,-112.37442
SUMMIT,UT,37.805337,-112.933135
SUMMIT PARK,UT,40.742334,-111.587245
SUNDANCE,UT,40.392723,-111.590879
SUNSET,UT,41.13806,-112.028388
SUTHERLAND,UT,39.389581,-112.63994
SYRACUSE,UT,41.08543,-112.071668
TABIONA,UT,40.354216,-110.709559
TAYLORSVILLE,UT,40.656942,-111.94933
TEASDALE,UT,38.285097,-111.472367
THATCHER,UT,41.681522,-112.320043
THOMPSON SPRINGS,UT,38.963575,-109.703719
TIMBER LAKES,UT,40.474957,-111.255838
TOOELE,UT,40.539396,-112.307843
TOQUERVILLE,UT,37.266546,-113.295135
TORREY,UT,38.307337,-111.427133
TREMONTON,UT,41.718178,-112.187719
TRENTON,UT,41.913878,-111.935809
TROPIC,UT,37.633054,-112.087959
TSELAKAI DEZZA,UT,37.209998,-109.609093
UINTAH,UT,41.141357,-111.932385
VERNAL,UT,40.45167,-109.538083
VERNON,UT,40.09559,-112.445774
VEYO,UT,37.337502,-113.693028
VINEYARD,UT,40.305056,-111.754784
VIRGIN,UT,37.194738,-113.205539
WALES,UT,39.48518,-111.636079
WALLSBURG,UT,40.386871,-111.419464
WANSHIP,UT,40.816759,-111.415089
WASHINGTON,UT,37.126676,-113.487759
WASHINGTON TERRACE,UT,41.168318,-111.978153
WELLINGTON,UT,39.53586,-110.734374
WELLSVILLE,UT,41.623416,-111.942094
WENDOVER,UT,40.724025,-114.025097
WEST BOUNTIFUL,UT,40.901267,-111.908454
WEST HAVEN,UT,41.209075,-112.053612
WEST JORDAN,UT,40.602666,-112.001255
WEST MOUNTAIN,UT,40.051816,-111.783353
WEST POINT,UT,41.121721,-112.098224
WEST VALLEY CITY,UT,40.688493,-112.011759
WEST WOOD,UT,39.605158,-110.842424
WHITE CITY,UT,40.568742,-111.862641
WHITE MESA,UT,37.459621,-109.459963
WHITEROCKS,UT,40.472147,-109.94122
WILLARD,UT,41.403172,-112.042539
WOLF CREEK,UT,41.3253,-111.828756
WOODLAND,UT,40.583797,-111.235761
WOODLAND HILLS,UT,40.013365,-111.656004
WOODRUFF,UT,41.521183,-111.163931
WOODS CROSS,UT,40.87319,-111.917773
ABBS VALLEY,VA,37.235392,-81.460147
ABINGDON,VA,36.706665,-81.971627
ACCOMAC,VA,37.719561,-75.667784
ADWOLF,VA,36.798026,-81.593646
AFTON,VA,38.022163,-78.833446
ALBERTA,VA,36.854006,-77.893986
ALDIE,VA,38.97612,-77.647985
ALEXANDRIA,VA,38.819251,-77.08367
ALLISON GAP,VA,36.899778,-81.786853
ALLISONIA,VA,36.936867,-80.718795
ALONZAVILLE,VA,38.927751,-78.550927
ALTAVISTA,VA,37.123438,-79.283378
AMELIA COURT HOUSE,VA,37.335858,-77.986639
AMHERST,VA,37.581894,-79.051995
AMONATE,VA,37.190597,-81.640566
ANNANDALE,VA,38.832801,-77.196229
APPALACHIA,VA,36.912716,-82.795003
APPLE MOUNTAIN LAKE,VA,38.926685,-78.105138
APPOMATTOX,VA,37.358738,-78.826446
AQUIA HARBOUR,VA,38.459234,-77.380104
ARCOLA,VA,38.944261,-77.53416
ARLINGTON,VA,38.878337,-77.100703
ARRINGTON,VA,37.678696,-78.894759
ASHBURN,VA,39.027296,-77.471322
ASHLAND,VA,37.760417,-77.472414
ATKINS,VA,36.866981,-81.398577
ATLANTIC,VA,37.903366,-75.506367
AUGUSTA SPRINGS,VA,38.102962,-79.336345
AUSTIN RIDGE,VA,38.439471,-77.416976
AUSTINVILLE,VA,36.851018,-80.914507
BAILEY'S CROSSROADS,VA,38.848262,-77.131959
BARBOURSVILLE,VA,38.169924,-78.283603
BASKERVILLE,VA,36.684407,-78.273196
BASSETT,VA,36.761517,-79.986551
BASTIAN,VA,37.153528,-81.152495
BASYE,VA,38.809424,-78.769485
BAYSIDE,VA,37.754788,-75.712852
BAYWOOD,VA,36.621889,-81.008466
BEALETON,VA,38.583015,-77.778763
BEDFORD,VA,37.339992,-79.514112
BELLE HAVEN,VA,37.554653,-75.823838
BELLWOOD,VA,37.406041,-77.436335
BELMONT,VA,39.065619,-77.498473
BELMONT ESTATES,VA,38.446449,-78.922783
BELSPRING,VA,37.195413,-80.612422
BELVIEW,VA,37.166762,-80.509706
BENNS CHURCH,VA,36.936894,-76.58469
BENSLEY,VA,37.447493,-77.445608
BERRYVILLE,VA,39.147726,-77.98016
BETHEL MANOR,VA,37.097363,-76.424632
BIG ISLAND,VA,37.533422,-79.363186
BIG ROCK,VA,37.35256,-82.18734
BIG STONE GAP,VA,36.86274,-82.776089
BIG STONE GAP EAST,VA,36.879269,-82.743346
BLACKSBURG,VA,37.231264,-80.426745
BLACKSTONE,VA,37.081822,-78.002812
BLAIRS,VA,36.699268,-79.37891
BLAND,VA,37.099492,-81.115765
BLOXOM,VA,37.829241,-75.621437
BLUE RIDGE,VA,37.379843,-79.822204
BLUE RIDGE SHORES,VA,38.107114,-78.022692
BLUEFIELD,VA,37.235225,-81.274659
BOBTOWN,VA,37.649248,-75.799872
BOISSEVAIN,VA,37.275703,-81.385616
BON AIR,VA,37.516984,-77.570309
BOONES MILL,VA,37.115562,-79.951414
BOSTON,VA,37.603856,-75.843711
BOWLING GREEN,VA,38.053331,-77.347528
BOWMANS CROSSING,VA,38.797823,-78.589127
BOYCE,VA,39.093223,-78.060108
BOYDTON,VA,36.66606,-78.390727
BOYKINS,VA,36.577825,-77.198919
BRACEY,VA,36.581233,-78.113799
BRADDOCK,VA,38.831875,-77.355031
BRAMBLETON,VA,38.980243,-77.532796
BRANCHVILLE,VA,36.569793,-77.250096
BRANDERMILL,VA,37.433992,-77.650583
BRANDY STATION,VA,38.495045,-77.889951
BREAKS,VA,37.300654,-82.279194
BRIDGEWATER,VA,38.388491,-78.964452
BRIGHTWOOD,VA,38.413954,-78.184695
BRISTOL,VA,36.616954,-82.157564
BROADLANDS,VA,39.013635,-77.516983
BROADWAY,VA,38.608485,-78.801366
BRODNAX,VA,36.702953,-78.031937
BROOKNEAL,VA,37.047864,-78.953911
BRUCETOWN,VA,39.250674,-78.060935
BUCHANAN,VA,37.520854,-79.691059
BUCKHALL,VA,38.715561,-77.447008
BUCKINGHAM COURTHOUSE,VA,37.55589,-78.55138
BUENA VISTA,VA,37.729345,-79.358134
BULL RUN,VA,38.83975,-77.489757
BULL RUN MOUNTAIN ESTATES,VA,38.90919,-77.666676
BURKE,VA,38.777716,-77.262594
BURKE CENTRE,VA,38.791183,-77.300574
BURKEVILLE,VA,37.187905,-78.194413
CALLAGHAN,VA,37.809824,-80.089009
CALVERTON,VA,38.635169,-77.666433
CAMP BARRETT,VA,38.51861,-77.437652
CAMPTOWN,VA,36.685887,-76.894742
CANA,VA,36.580614,-80.667889
CAPE CHARLES,VA,37.249726,-76.014156
CAPRON,VA,36.709329,-77.201281
CAPTAINS COVE,VA,37.996297,-75.425918
CARROLLTON,VA,36.940628,-76.52107
CARRSVILLE,VA,36.704097,-76.839133
CASCADES,VA,39.047538,-77.386847
CASTLEWOOD,VA,36.880139,-82.295326
CATLETT,VA,38.656381,-77.628856
CATS BRIDGE,VA,37.547717,-75.783285
CAVE SPRING,VA,37.22691,-80.00688
CEDAR BLUFF,VA,37.086956,-81.763725
CENTRAL GARAGE,VA,37.747319,-77.125113
CENTREVILLE,VA,38.84065,-77.438462
CHAMBERLAYNE,VA,37.627375,-77.428188
CHANTILLY,VA,38.88918,-77.442088
CHARLES CITY,VA,37.348306,-77.062955
CHARLOTTE COURT HOUSE,VA,37.056247,-78.637687
CHARLOTTESVILLE,VA,38.037658,-78.485381
CHASE CITY,VA,36.799844,-78.460951
CHASE CROSSING,VA,37.760332,-75.6657
CHATHAM,VA,36.811853,-79.400122
CHATHAM HEIGHTS,VA,38.309647,-77.455712
CHATMOSS,VA,36.676678,-79.808442
CHERITON,VA,37.294353,-75.96552
CHERRY HILL,VA,38.567372,-77.286267
CHESAPEAKE,VA,36.679376,-76.301788
CHESTER,VA,37.352045,-77.433695
CHESTER GAP,VA,38.850109,-78.131581
CHILHOWIE,VA,36.800173,-81.682913
CHINCOTEAGUE,VA,37.949305,-75.352582
CHRISTIANSBURG,VA,37.140663,-80.404512
CHURCHVILLE,VA,38.22466,-79.161389
CLAREMONT,VA,37.227296,-76.966564
CLARKSVILLE,VA,36.618228,-78.564526
CLARY,VA,39.027745,-78.337094
CLAYPOOL HILL,VA,37.064729,-81.749996
CLEVELAND,VA,36.943669,-82.152632
CLIFTON,VA,38.780128,-77.38599
CLIFTON FORGE,VA,37.82332,-79.825194
CLIFTONDALE PARK,VA,37.824938,-79.798136
CLINCHCO,VA,37.157398,-82.354462
CLINCHPORT,VA,36.680024,-82.74416
CLINTWOOD,VA,37.152994,-82.459892
CLOVER,VA,36.84024,-78.721854
CLOVERDALE,VA,37.356145,-79.903579
CLUSTER SPRINGS,VA,36.604519,-78.923099
COEBURN,VA,36.945648,-82.470398
COLLINSVILLE,VA,36.72102,-79.911638
COLONIAL BEACH,VA,38.264407,-76.993729
COLONIAL FORGE,VA,38.423084,-77.458048
COLONIAL HEIGHTS,VA,37.261685,-77.396804
COLUMBIA,VA,37.753843,-78.163369
COLUMBIA FURNACE,VA,38.874907,-78.614777
CONCORD,VA,37.344841,-78.982888
CONICVILLE,VA,38.828993,-78.681297
COUNTRYSIDE,VA,39.052202,-77.412414
COUNTY CENTER,VA,38.692745,-77.355599
COURTHOUSE SQUARE,VA,38.418415,-77.413153
COURTLAND,VA,36.71226,-77.061957
COVINGTON,VA,37.78106,-79.985434
CRAIGSVILLE,VA,38.086525,-79.390787
CREWE,VA,37.180994,-78.130407
CRIMORA,VA,38.161665,-78.843844
CROSSPOINTE,VA,38.72498,-77.263232
CROZET,VA,38.065113,-78.697295
CULPEPER,VA,38.470292,-77.999764
CUMBERLAND,VA,37.498721,-78.257515
DAHLGREN,VA,38.341976,-77.064267
DAHLGREN CENTER,VA,38.33631,-77.028454
DALE CITY,VA,38.649812,-77.345941
DALEVILLE,VA,37.41447,-79.913771
DAMASCUS,VA,36.63267,-81.789359
DANTE,VA,36.984673,-82.283575
DANVILLE,VA,36.583334,-79.408071
DAYTON,VA,38.417296,-78.941107
DEEP CREEK,VA,37.759929,-75.752654
DEERFIELD,VA,38.194551,-79.412999
DELTAVILLE,VA,37.551332,-76.327846
DENDRON,VA,37.036415,-76.924056
DIFFICULT RUN,VA,38.906639,-77.345536
DILLWYN,VA,37.540511,-78.46121
DINWIDDIE,VA,37.085011,-77.586454
DISPUTANTA,VA,37.123551,-77.224856
DOOMS,VA,38.100067,-78.850167
DORAN,VA,37.095858,-81.83193
DRAKES BRANCH,VA,36.993347,-78.60094
DRANESVILLE,VA,38.996677,-77.370298
DRAPER,VA,37.000242,-80.732508
DRYDEN,VA,36.775836,-82.944077
DUBLIN,VA,37.105503,-80.6897
DUFFIELD,VA,36.719629,-82.795967
DULLES TOWN CENTER,VA,39.023468,-77.413511
DUMBARTON,VA,37.611887,-77.508285
DUMFRIES,VA,38.567348,-77.322421
DUNBAR,VA,36.973257,-82.745885
DUNGANNON,VA,36.828397,-82.468108
DUNN LORING,VA,38.894083,-77.229192
EAGLE ROCK,VA,37.642251,-79.791894
EARLYSVILLE,VA,38.154569,-78.468933
EAST HIGHLAND PARK,VA,37.577514,-77.386788
EAST LEXINGTON,VA,37.801471,-79.416492
EAST STONE GAP,VA,36.865696,-82.743477
EASTVILLE,VA,37.351063,-75.9408
EBONY,VA,36.575876,-77.983988
EDINBURG,VA,38.822863,-78.562689
EGGLESTON,VA,37.287196,-80.621872
ELKTON,VA,38.41069,-78.616117
ELLISTON,VA,37.223009,-80.215723
EMBREY MILL,VA,38.441918,-77.436398
EMORY,VA,36.779821,-81.827397
EMPORIA,VA,36.696182,-77.535975
ENGLAND RUN,VA,38.357037,-77.500843
ENON,VA,37.327339,-77.321671
ESMONT,VA,37.828536,-78.592043
ETTRICK,VA,37.247306,-77.430756
EWING,VA,36.637465,-83.429466
EXMORE,VA,37.529495,-75.828317
FAIR LAKES,VA,38.8531,-77.389277
FAIR OAKS,VA,38.865093,-77.357387
FAIRFAX,VA,38.853183,-77.299025
FAIRFAX STATION,VA,38.794835,-77.338545
FAIRFIELD,VA,37.882818,-79.282871
FAIRLAWN,VA,37.145208,-80.543843
FAIRVIEW,VA,36.829244,-78.465344
FAIRVIEW BEACH,VA,38.328167,-77.242346
FALLS CHURCH,VA,38.884722,-77.175603
FALLS MILLS,VA,37.279088,-81.306183
FALLS RUN,VA,38.358448,-77.488136
FALMOUTH,VA,38.33069,-77.461244
FANCY GAP,VA,36.671304,-80.701083
FARMVILLE,VA,37.296115,-78.400447
FERRUM,VA,36.938495,-79.994972
FERRY FARM,VA,38.294284,-77.43609
FIELDALE,VA,36.700949,-79.942435
FINCASTLE,VA,37.501573,-79.874827
FISHERS HILL,VA,38.988629,-78.403498
FISHERSVILLE,VA,38.102349,-78.986163
FLINT HILL,VA,38.765579,-78.103474
FLORIS,VA,38.929432,-77.409097
FLOYD,VA,36.91216,-80.318117
FOREST,VA,37.374934,-79.277149
FORESTVILLE,VA,38.714604,-78.72321
FORT BELVOIR,VA,38.713071,-77.144418
FORT CHISWELL,VA,36.944722,-80.956149
FORT GREGG-ADAMS,VA,37.235635,-77.332513
FORT HUNT,VA,38.735462,-77.057664
FRANCONIA,VA,38.767906,-77.158313
FRANKLIN,VA,36.684014,-76.941396
FRANKLIN FARM,VA,38.90979,-77.395913
FRANKTOWN,VA,37.477628,-75.877313
FREDERICKSBURG,VA,38.299272,-77.486658
FREE UNION,VA,38.153304,-78.558872
FRIES,VA,36.714146,-80.975017
FRONT ROYAL,VA,38.924952,-78.183426
GAINESVILLE,VA,38.793191,-77.642243
GALAX,VA,36.66564,-80.914308
GARGATHA,VA,37.790901,-75.57685
GASBURG,VA,36.557604,-77.872928
GATE CITY,VA,36.646139,-82.578387
GEORGE MASON,VA,38.831513,-77.302406
GLADE SPRING,VA,36.789944,-81.772253
GLASGOW,VA,37.631814,-79.458169
GLEN ALLEN,VA,37.665873,-77.484349
GLEN LYN,VA,37.372669,-80.858936
GLEN WILTON,VA,37.756032,-79.82184
GLENVAR,VA,37.276191,-80.126362
GLOUCESTER COURTHOUSE,VA,37.403541,-76.523505
GLOUCESTER POINT,VA,37.270274,-76.497368
GOOCHLAND,VA,37.687903,-77.898059
GOOSE CREEK VILLAGE,VA,39.043103,-77.52544
GORDONSVILLE,VA,38.135552,-78.187406
GORE,VA,39.262795,-78.328212
GOSHEN,VA,37.989969,-79.507795
GRAFTON VILLAGE,VA,38.320229,-77.430876
GRATTON,VA,37.134728,-81.426759
GREAT FALLS,VA,39.012357,-77.301942
GREAT FALLS CROSSING,VA,38.981208,-77.324423
GREENBACKVILLE,VA,38.010003,-75.385368
GREENBRIAR,VA,38.871638,-77.399054
GREENBUSH,VA,37.73977,-75.679665
GREENVILLE,VA,38.00345,-79.153862
GRETNA,VA,36.949548,-79.362605
GROTTOES,VA,38.269704,-78.825905
GROVETON,VA,38.74979,-77.1074
GRUNDY,VA,37.267179,-82.094599
GWYNN,VA,37.495638,-76.286583
HALIFAX,VA,36.761141,-78.92746
HALLWOOD,VA,37.877429,-75.589516
HAMILTON,VA,39.135032,-77.664003
HAMPDEN-SYDNEY,VA,37.244012,-78.475746
HAMPTON,VA,37.047961,-76.297293
HAMPTON OAKS,VA,38.45616,-77.416801
HANOVER,VA,37.772084,-77.375008
HARBORTON,VA,37.659599,-75.833227
HARRISONBURG,VA,38.436255,-78.873303
HARRISTON,VA,38.208268,-78.82597
HAYFIELD,VA,38.753361,-77.132598
HAYMARKET,VA,38.812169,-77.636331
HAYSI,VA,37.2159,-82.286741
HEATHSVILLE,VA,37.911491,-76.478583
HENRY FORK,VA,36.96972,-79.870374
HERNDON,VA,38.970412,-77.387073
HIGHLAND SPRINGS,VA,37.551698,-77.327886
HILLSBORO,VA,39.199788,-77.722604
HILLSVILLE,VA,36.761614,-80.736704
HILLTOWN,VA,36.728969,-80.982197
HILTONS,VA,36.654854,-82.467826
HIWASSEE,VA,36.971902,-80.694928
HOLLINS,VA,37.344017,-79.952229
HOLLYMEAD,VA,38.121383,-78.43648
HONAKER,VA,37.015587,-81.968539
HOPEWELL,VA,37.29101,-77.298944
HORNTOWN,VA,37.96608,-75.457005
HORSE PASTURE,VA,36.632239,-79.952264
HOT SPRINGS,VA,38.001289,-79.82389
HUDSON CROSSROADS,VA,38.794235,-78.726822
HUNTINGTON,VA,38.791263,-77.073553
HURT,VA,37.096375,-79.30334
HUTCHISON,VA,38.963652,-77.410906
HYBLA VALLEY,VA,38.746154,-77.079624
IDYLWOOD,VA,38.889209,-77.204011
INDEPENDENCE,VA,36.627482,-81.149248
INDEPENDENT HILL,VA,38.644549,-77.425084
INNOVATION,VA,38.753951,-77.524674
INNSBROOK,VA,37.65368,-77.576459
IRON GATE,VA,37.798914,-79.790567
IRVINGTON,VA,37.662372,-76.419998
IVANHOE,VA,36.843173,-80.968729
IVOR,VA,36.901057,-76.894652
IVY,VA,38.063646,-78.59925
JARRATT,VA,36.815991,-77.468911
JEWELL RIDGE,VA,37.18577,-81.787371
JOLIVUE,VA,38.111145,-79.068295
JONESVILLE,VA,36.687112,-83.115313
KEEZLETOWN,VA,38.412823,-78.797659
KELLER,VA,37.621139,-75.764392
KENBRIDGE,VA,36.960859,-78.128382
KEOKEE,VA,36.862488,-82.913671
KESWICK,VA,38.0145,-78.361573
KEYSVILLE,VA,37.038989,-78.480437
KILMARNOCK,VA,37.710736,-76.382853
KINCORA,VA,39.039035,-77.436642
KING AND QUEEN COURT HOUSE,VA,37.665205,-76.87785
KING GEORGE,VA,38.279436,-77.184308
KING WILLIAM,VA,37.683228,-77.02976
KINGS PARK,VA,38.802169,-77.239334
KINGS PARK WEST,VA,38.814427,-77.295823
KINGSTOWNE,VA,38.762857,-77.143949
LA CROSSE,VA,36.701388,-78.094452
LAFAYETTE,VA,37.233435,-80.204625
LAKE ARROWHEAD,VA,38.502185,-77.540025
LAKE BARCROFT,VA,38.851553,-77.158743
LAKE CAROLINE,VA,37.987319,-77.5195
LAKE HOLIDAY,VA,39.307493,-78.325224
LAKE LAND'OR,VA,38.017509,-77.553232
LAKE MONTICELLO,VA,37.919811,-78.331876
LAKE OF THE WOODS,VA,38.333765,-77.756465
LAKE RIDGE,VA,38.686955,-77.305762
LAKE WILDERNESS,VA,38.304094,-77.726475
LAKESIDE,VA,37.613092,-77.477111
LANCASTER,VA,37.760066,-76.44867
LANSDOWNE,VA,39.085271,-77.48374
LAUREL,VA,37.636143,-77.507051
LAUREL HILL,VA,38.705876,-77.243298
LAUREL PARK,VA,36.6885,-79.786615
LAWRENCEVILLE,VA,36.7565,-77.853873
LAYMANTOWN,VA,37.36392,-79.860051
LEBANON,VA,36.899492,-82.078511
LEBANON CHURCH,VA,39.05588,-78.370546
LEE MONT,VA,37.779831,-75.680253
LEELAND STATION,VA,38.336287,-77.435687
LEESBURG,VA,39.106396,-77.559195
LEESYLVANIA,VA,38.608262,-77.282893
LEXINGTON,VA,37.782332,-79.44432
LINCOLNIA,VA,38.815789,-77.154271
LINTON HALL,VA,38.752585,-77.57595
LINVILLE,VA,38.516637,-78.835057
LOCH LOMOND,VA,38.780711,-77.482033
LOCUST GROVE,VA,38.969513,-78.402084
LOCUST MOUNT,VA,37.612415,-75.701735
LONG BRANCH,VA,38.830539,-77.269975
LORTON,VA,38.698722,-77.216649
LOUDOUN VALLEY ESTATES,VA,38.980486,-77.509208
LOUISA,VA,38.016624,-77.999737
LOVETTSVILLE,VA,39.269819,-77.640388
LOVINGSTON,VA,37.763884,-78.859696
LOW MOOR,VA,37.797907,-79.868961
LOWES ISLAND,VA,39.049173,-77.354761
LUNENBURG,VA,36.958465,-78.268238
LURAY,VA,38.664184,-78.454476
LYNCHBURG,VA,37.399016,-79.195458
LYNDHURST,VA,38.023382,-78.949846
MADISON,VA,38.379354,-78.258598
MADISON HEIGHTS,VA,37.450301,-79.10821
MAKEMIE PARK,VA,37.910618,-75.584486
MALLOW,VA,37.766309,-79.972529
MANASSAS,VA,38.746808,-77.482633
MANASSAS PARK,VA,38.769398,-77.442323
MANCHESTER,VA,37.4891,-77.543893
MANTUA,VA,38.851738,-77.257505
MAPPSBURG,VA,37.580467,-75.754901
MAPPSVILLE,VA,37.843366,-75.568752
MARION,VA,36.837393,-81.515664
MARSHALL,VA,38.866012,-77.837107
MARTINSVILLE,VA,36.683527,-79.863647
MASON NECK,VA,38.651011,-77.170525
MASSANETTA SPRINGS,VA,38.395013,-78.831621
